tran_id,product_id,qty,amt,tran_dt
2022-01-08T07:10:04.513122_13,40,1,3.59,2022-01-08
2022-01-08T07:10:04.513122_13,78,3,11.4,2022-01-08
2022-01-08T07:10:04.513122_13,29,1,2.65,2022-01-08
2022-01-08T07:10:04.513122_13,74,1,0.95,2022-01-08
2022-01-08T07:10:04.513122_13,61,3,3.87,2022-01-08
2022-01-08T07:10:04.513122_14,75,1,8.79,2022-01-08
2022-01-08T07:10:04.513122_15,4,5,14.95,2022-01-08
2022-01-08T07:10:04.513122_16,51,5,12.45,2022-01-08
2022-01-08T07:10:04.513122_16,17,1,4.5,2022-01-08
2022-01-08T07:10:04.513122_16,9,4,11.96,2022-01-08
2022-01-08T07:10:04.513122_16,46,3,2.07,2022-01-08
2022-01-08T07:10:04.513122_16,45,5,4.95,2022-01-08
2022-01-08T07:10:04.513122_16,14,4,3.96,2022-01-08
2022-01-08T07:10:04.513122_16,65,1,7.99,2022-01-08
2022-01-08T07:10:04.513122_16,43,3,11.97,2022-01-08
2022-01-08T07:10:04.513122_17,35,2,4.18,2022-01-08
2022-01-08T07:10:04.513122_17,71,1,6.59,2022-01-08
2022-01-08T07:10:04.513122_17,51,4,9.96,2022-01-08
2022-01-08T07:10:04.513122_17,68,1,2.59,2022-01-08
2022-01-08T07:10:04.513122_17,15,2,5.96,2022-01-08
2022-01-08T07:10:04.513122_17,60,4,7.96,2022-01-08
2022-01-08T07:10:04.513122_17,95,2,5.98,2022-01-08
2022-01-08T07:10:04.513122_8,27,4,8.6,2022-01-08
2022-01-08T07:10:04.513122_8,78,1,3.8,2022-01-08
2022-01-08T07:10:04.513122_8,3,1,2.45,2022-01-08
2022-01-08T07:10:04.513122_8,86,4,5.16,2022-01-08
2022-01-08T07:10:04.513122_8,43,1,3.99,2022-01-08
2022-01-08T07:10:04.513122_9,33,1,5.99,2022-01-08
2022-01-09T07:10:04.513122_0,26,5,14.9,2022-01-09
2022-01-09T07:10:04.513122_0,75,1,8.79,2022-01-09
2022-01-09T07:10:04.513122_0,8,2,3.78,2022-01-09
2022-01-09T07:10:04.513122_0,7,1,1.5,2022-01-09
2022-01-09T07:10:04.513122_1,59,3,8.37,2022-01-09
2022-01-09T07:10:04.513122_10,86,5,6.45,2022-01-09
2022-01-09T07:10:04.513122_10,14,5,4.95,2022-01-09
2022-01-09T07:10:04.513122_11,15,5,14.9,2022-01-09
2022-01-09T07:10:04.513122_11,97,1,5.99,2022-01-09
2022-01-09T07:10:04.513122_11,72,3,11.52,2022-01-09
2022-01-09T07:10:04.513122_11,16,2,6.28,2022-01-09
2022-01-09T07:10:04.513122_11,11,2,9.98,2022-01-09
2022-01-09T07:10:04.513122_11,55,3,2.34,2022-01-09
2022-01-09T07:10:04.513122_11,89,2,5.56,2022-01-09
2022-01-09T07:10:04.513122_11,24,3,8.4,2022-01-09
2022-01-09T07:10:04.513122_12,79,2,7.14,2022-01-09
2022-01-09T07:10:04.513122_12,79,3,10.71,2022-01-09
2022-01-09T07:10:04.513122_12,81,1,3.59,2022-01-09
2022-01-09T07:10:04.513122_12,14,2,1.98,2022-01-09
2022-01-09T07:10:04.513122_12,38,3,10.5,2022-01-09
2022-01-09T07:10:04.513122_12,14,4,3.96,2022-01-09
2022-01-09T07:10:04.513122_12,67,5,12.5,2022-01-09
2022-01-09T07:10:04.513122_13,40,1,3.59,2022-01-09
2022-01-09T07:10:04.513122_13,45,2,1.98,2022-01-09
2022-01-09T07:10:04.513122_13,13,1,2.98,2022-01-09
2022-01-09T07:10:04.513122_14,33,1,5.99,2022-01-09
2022-01-09T07:10:04.513122_14,16,2,6.28,2022-01-09
2022-01-09T07:10:04.513122_15,5,3,5.25,2022-01-09
2022-01-09T07:10:04.513122_15,64,2,8.92,2022-01-09
2022-01-09T07:10:04.513122_15,6,2,3.98,2022-01-09
2022-01-09T07:10:04.513122_15,71,1,6.59,2022-01-09
2022-01-09T07:10:04.513122_15,93,1,5.99,2022-01-09
2022-01-09T07:10:04.513122_16,80,3,14.94,2022-01-09
2022-01-09T07:10:04.513122_16,93,1,5.99,2022-01-09
2022-01-09T07:10:04.513122_16,53,2,1.98,2022-01-09
2022-01-09T07:10:04.513122_17,64,2,8.92,2022-01-09
2022-01-09T07:10:04.513122_17,78,2,7.6,2022-01-09
2022-01-09T07:10:04.513122_17,59,5,13.95,2022-01-09
2022-01-09T07:10:04.513122_17,35,1,2.09,2022-01-09
2022-01-09T07:10:04.513122_17,64,3,13.38,2022-01-09
2022-01-09T07:10:04.513122_17,50,3,7.8,2022-01-09
2022-01-09T07:10:04.513122_17,93,1,5.99,2022-01-09
2022-01-09T07:10:04.513122_17,55,3,2.34,2022-01-09
2022-01-09T07:10:04.513122_17,69,2,7.98,2022-01-09
2022-01-09T07:10:04.513122_18,73,1,3.99,2022-01-09
2022-01-09T07:10:04.513122_18,35,3,6.27,2022-01-09
2022-01-09T07:10:04.513122_19,88,3,11.97,2022-01-09
2022-01-09T07:10:04.513122_19,98,3,14.97,2022-01-09
2022-01-09T07:10:04.513122_19,75,1,8.79,2022-01-09
2022-01-09T07:10:04.513122_19,68,4,10.36,2022-01-09
2022-01-09T07:10:04.513122_19,10,3,5.37,2022-01-09
2022-01-09T07:10:04.513122_19,47,4,10.0,2022-01-09
2022-01-09T07:10:04.513122_19,57,3,5.97,2022-01-09
2022-01-09T07:10:04.513122_19,61,1,1.29,2022-01-09
2022-01-09T07:10:04.513122_19,12,2,3.6,2022-01-09
2022-01-09T07:10:04.513122_19,3,2,4.9,2022-01-09
2022-01-09T07:10:04.513122_2,7,2,3.0,2022-01-09
2022-01-09T07:10:04.513122_2,34,5,9.95,2022-01-09
2022-01-09T07:10:04.513122_2,56,3,4.77,2022-01-09
2022-01-09T07:10:04.513122_2,19,3,10.35,2022-01-09
2022-01-09T07:10:04.513122_2,74,2,1.9,2022-01-09
2022-01-09T07:10:04.513122_20,51,4,9.96,2022-01-09
2022-01-09T07:10:04.513122_20,17,3,13.5,2022-01-09
2022-01-09T07:10:04.513122_20,29,3,7.95,2022-01-09
2022-01-09T07:10:04.513122_20,80,1,4.98,2022-01-09
2022-01-09T07:10:04.513122_20,56,2,3.18,2022-01-09
2022-01-09T07:10:04.513122_20,64,1,4.46,2022-01-09
2022-01-09T07:10:04.513122_20,1,4,6.0,2022-01-09
2022-01-09T07:10:04.513122_20,29,5,13.25,2022-01-09
2022-01-09T07:10:04.513122_21,77,3,1.77,2022-01-09
2022-01-09T07:10:04.513122_21,98,2,9.98,2022-01-09
2022-01-09T07:10:04.513122_22,7,3,4.5,2022-01-09
2022-01-09T07:10:04.513122_3,76,2,1.14,2022-01-09
2022-01-09T07:10:04.513122_3,75,1,8.79,2022-01-09
2022-01-09T07:10:04.513122_3,3,3,7.35,2022-01-09
2022-01-09T07:10:04.513122_3,17,2,9.0,2022-01-09
2022-01-09T07:10:04.513122_3,2,5,6.25,2022-01-09
2022-01-09T07:10:04.513122_3,56,3,4.77,2022-01-09
2022-01-09T07:10:04.513122_3,97,1,5.99,2022-01-09
2022-01-09T07:10:04.513122_3,11,2,9.98,2022-01-09
2022-01-09T07:10:04.513122_3,89,3,8.34,2022-01-09
2022-01-09T07:10:04.513122_4,9,1,2.99,2022-01-09
2022-01-09T07:10:04.513122_4,90,5,4.95,2022-01-09
2022-01-09T07:10:04.513122_4,93,1,5.99,2022-01-09
2022-01-09T07:10:04.513122_4,11,1,4.99,2022-01-09
2022-01-09T07:10:04.513122_4,3,3,7.35,2022-01-09
2022-01-09T07:10:04.513122_4,77,4,2.36,2022-01-09
2022-01-09T07:10:04.513122_5,77,2,1.18,2022-01-09
2022-01-09T07:10:04.513122_5,12,4,7.2,2022-01-09
2022-01-09T07:10:04.513122_5,42,4,1.56,2022-01-09
2022-01-09T07:10:04.513122_5,87,1,9.99,2022-01-09
2022-01-09T07:10:04.513122_6,68,3,7.77,2022-01-09
2022-01-09T07:10:04.513122_6,92,5,12.45,2022-01-09
2022-01-09T07:10:04.513122_6,3,2,4.9,2022-01-09
2022-01-09T07:10:04.513122_6,100,1,1.99,2022-01-09
2022-01-09T07:10:04.513122_6,53,2,1.98,2022-01-09
2022-01-09T07:10:04.513122_7,33,1,5.99,2022-01-09
2022-01-09T07:10:04.513122_7,82,1,7.99,2022-01-09
2022-01-09T07:10:04.513122_7,98,3,14.97,2022-01-09
2022-01-09T07:10:04.513122_7,75,1,8.79,2022-01-09
2022-01-09T07:10:04.513122_8,48,2,4.78,2022-01-09
2022-01-09T07:10:04.513122_8,80,2,9.96,2022-01-09
2022-01-09T07:10:04.513122_8,52,4,3.48,2022-01-09
2022-01-09T07:10:04.513122_8,36,5,11.95,2022-01-09
2022-01-09T07:10:04.513122_8,24,2,5.6,2022-01-09
2022-01-09T07:10:04.513122_8,37,2,5.38,2022-01-09
2022-01-09T07:10:04.513122_8,81,1,3.59,2022-01-09
2022-01-09T07:10:04.513122_8,22,1,2.79,2022-01-09
2022-01-09T07:10:04.513122_8,81,2,7.18,2022-01-09
2022-01-09T07:10:04.513122_8,6,4,7.96,2022-01-09
2022-01-09T07:10:04.513122_9,94,4,7.96,2022-01-09
2022-01-09T07:10:04.513122_9,83,5,1.05,2022-01-09
2022-01-10T07:10:04.513122_0,14,1,0.99,2022-01-10
2022-01-10T07:10:04.513122_0,7,2,3.0,2022-01-10
2022-01-10T07:10:04.513122_0,17,1,4.5,2022-01-10
2022-01-10T07:10:04.513122_0,42,5,1.95,2022-01-10
2022-01-10T07:10:04.513122_0,9,5,14.95,2022-01-10
2022-01-10T07:10:04.513122_0,24,4,11.2,2022-01-10
2022-01-10T07:10:04.513122_1,36,4,9.56,2022-01-10
2022-01-10T07:10:04.513122_1,64,2,8.92,2022-01-10
2022-01-10T07:10:04.513122_1,94,2,3.98,2022-01-10
2022-01-10T07:10:04.513122_1,30,3,9.3,2022-01-10
2022-01-10T07:10:04.513122_1,35,2,4.18,2022-01-10
2022-01-10T07:10:04.513122_1,16,3,9.42,2022-01-10
2022-01-10T07:10:04.513122_1,28,1,2.89,2022-01-10
2022-01-10T07:10:04.513122_1,84,3,7.5,2022-01-10
2022-01-10T07:10:04.513122_1,32,2,6.18,2022-01-10
2022-01-10T07:10:04.513122_1,88,3,11.97,2022-01-10
2022-01-11T07:10:04.513122_0,55,2,1.56,2022-01-11
2022-01-11T07:10:04.513122_0,82,1,7.99,2022-01-11
2022-01-11T07:10:04.513122_1,84,3,7.5,2022-01-11
2022-01-11T07:10:04.513122_1,83,4,0.84,2022-01-11
2022-01-11T07:10:04.513122_2,36,1,2.39,2022-01-11
2022-01-11T07:10:04.513122_2,79,3,10.71,2022-01-11
2022-01-11T07:10:04.513122_2,81,1,3.59,2022-01-11
2022-01-11T07:10:04.513122_2,67,1,2.5,2022-01-11
2022-01-11T07:10:04.513122_2,83,1,0.21,2022-01-11
2022-01-11T07:10:04.513122_2,2,1,1.25,2022-01-11
2022-01-11T07:10:04.513122_3,57,1,1.99,2022-01-11
2022-01-11T07:10:04.513122_3,56,5,7.95,2022-01-11
2022-01-11T07:10:04.513122_3,52,5,4.35,2022-01-11
2022-01-11T07:10:04.513122_3,5,5,8.75,2022-01-11
2022-01-11T07:10:04.513122_3,7,3,4.5,2022-01-11
2022-01-11T07:10:04.513122_4,4,2,5.98,2022-01-11
2022-01-11T07:10:04.513122_5,92,5,12.45,2022-01-11
2022-01-11T07:10:04.513122_5,23,2,7.58,2022-01-11
2022-01-11T07:10:04.513122_5,57,5,9.95,2022-01-11
2022-01-11T07:10:04.513122_5,91,1,6.7,2022-01-11
2022-01-11T07:10:04.513122_5,9,4,11.96,2022-01-11
2022-01-11T07:10:04.513122_5,70,2,7.0,2022-01-11
2022-01-11T07:10:04.513122_5,91,1,6.7,2022-01-11
2022-01-11T07:10:04.513122_6,1,2,3.0,2022-01-11
2022-01-11T07:10:04.513122_6,96,4,11.0,2022-01-11
2022-01-12T07:10:04.513122_0,94,5,9.95,2022-01-12
2022-01-12T07:10:04.513122_0,21,5,14.95,2022-01-12
2022-01-12T07:10:04.513122_0,99,3,14.97,2022-01-12
2022-01-12T07:10:04.513122_1,95,1,2.99,2022-01-12
2022-01-12T07:10:04.513122_1,29,3,7.95,2022-01-12
2022-01-12T07:10:04.513122_1,87,1,9.99,2022-01-12
2022-01-12T07:10:04.513122_1,81,3,10.77,2022-01-12
2022-01-12T07:10:04.513122_1,96,3,8.25,2022-01-12
2022-01-12T07:10:04.513122_1,73,2,7.98,2022-01-12
2022-01-12T07:10:04.513122_1,96,5,13.75,2022-01-12
2022-01-12T07:10:04.513122_2,20,3,4.17,2022-01-12
2022-01-12T07:10:04.513122_2,100,1,1.99,2022-01-12
2022-01-12T07:10:04.513122_2,69,3,11.97,2022-01-12
2022-01-12T07:10:04.513122_2,8,4,7.56,2022-01-12
2022-01-12T07:10:04.513122_3,82,1,7.99,2022-01-12
2022-01-12T07:10:04.513122_3,36,2,4.78,2022-01-12
2022-01-12T07:10:04.513122_4,52,1,0.87,2022-01-12
2022-01-12T07:10:04.513122_4,1,2,3.0,2022-01-12
2022-01-12T07:10:04.513122_5,45,2,1.98,2022-01-12
2022-01-12T07:10:04.513122_5,41,2,4.78,2022-01-12
2022-01-12T07:10:04.513122_5,59,4,11.16,2022-01-12
2022-01-12T07:10:04.513122_5,9,2,5.98,2022-01-12
2022-01-12T07:10:04.513122_5,25,3,7.05,2022-01-12
2022-01-12T07:10:04.513122_5,56,5,7.95,2022-01-12
2022-01-13T07:10:04.513122_0,83,3,0.63,2022-01-13
2022-01-13T07:10:04.513122_0,64,2,8.92,2022-01-13
2022-01-13T07:10:04.513122_0,80,2,9.96,2022-01-13
2022-01-13T07:10:04.513122_0,55,4,3.12,2022-01-13
2022-01-13T07:10:04.513122_0,7,3,4.5,2022-01-13
2022-01-13T07:10:04.513122_0,56,2,3.18,2022-01-13
2022-01-13T07:10:04.513122_0,69,1,3.99,2022-01-13
2022-01-13T07:10:04.513122_0,11,1,4.99,2022-01-13
2022-01-13T07:10:04.513122_0,37,4,10.76,2022-01-13
2022-01-13T07:10:04.513122_1,46,5,3.45,2022-01-13
2022-01-13T07:10:04.513122_1,49,3,11.97,2022-01-13
2022-01-13T07:10:04.513122_1,74,5,4.75,2022-01-13
2022-01-13T07:10:04.513122_1,89,2,5.56,2022-01-13
2022-01-13T07:10:04.513122_1,14,5,4.95,2022-01-13
2022-01-13T07:10:04.513122_2,86,3,3.87,2022-01-13
2022-01-13T07:10:04.513122_2,52,4,3.48,2022-01-13
2022-01-13T07:10:04.513122_2,20,4,5.56,2022-01-13
2022-01-13T07:10:04.513122_2,54,3,2.55,2022-01-13
2022-01-13T07:10:04.513122_2,58,5,11.25,2022-01-13
2022-01-13T07:10:04.513122_2,91,1,6.7,2022-01-13
2022-01-13T07:10:04.513122_2,38,1,3.5,2022-01-13
2022-01-13T07:10:04.513122_2,50,4,10.4,2022-01-13
2022-01-14T07:10:04.513122_0,12,4,7.2,2022-01-14
2022-01-14T07:10:04.513122_0,2,3,3.75,2022-01-14
2022-01-14T07:10:04.513122_0,11,2,9.98,2022-01-14
2022-01-14T07:10:04.513122_0,62,1,6.5,2022-01-14
2022-01-14T07:10:04.513122_0,24,5,14.0,2022-01-14
2022-01-14T07:10:04.513122_1,78,2,7.6,2022-01-14
2022-01-14T07:10:04.513122_1,79,2,7.14,2022-01-14
2022-01-14T07:10:04.513122_1,52,3,2.61,2022-01-14
2022-01-14T07:10:04.513122_1,1,2,3.0,2022-01-14
2022-01-14T07:10:04.513122_1,14,5,4.95,2022-01-14
2022-01-14T07:10:04.513122_1,20,3,4.17,2022-01-14
2022-01-14T07:10:04.513122_1,44,3,4.47,2022-01-14
2022-01-14T07:10:04.513122_1,49,3,11.97,2022-01-14
2022-01-14T07:10:04.513122_1,94,5,9.95,2022-01-14
2022-01-14T07:10:04.513122_2,8,1,1.89,2022-01-14
2022-01-14T07:10:04.513122_2,25,2,4.7,2022-01-14
2022-01-14T07:10:04.513122_3,50,4,10.4,2022-01-14
2022-01-14T07:10:04.513122_3,97,1,5.99,2022-01-14
2022-01-14T07:10:04.513122_3,66,1,3.99,2022-01-14
2022-01-14T07:10:04.513122_3,3,2,4.9,2022-01-14
2022-01-14T07:10:04.513122_3,46,1,0.69,2022-01-14
2022-01-14T07:10:04.513122_3,39,3,8.25,2022-01-14
2022-01-14T07:10:04.513122_3,17,3,13.5,2022-01-14
2022-01-14T07:10:04.513122_4,1,5,7.5,2022-01-14
2022-01-14T07:10:04.513122_4,21,2,5.98,2022-01-14
2022-01-14T07:10:04.513122_4,14,3,2.97,2022-01-14
2022-01-14T07:10:04.513122_4,17,2,9.0,2022-01-14
2022-01-14T07:10:04.513122_4,41,2,4.78,2022-01-14
2022-01-14T07:10:04.513122_4,17,1,4.5,2022-01-14
2022-01-14T07:10:04.513122_4,3,1,2.45,2022-01-14
2022-01-14T07:10:04.513122_4,49,1,3.99,2022-01-14
2022-01-14T07:10:04.513122_4,12,5,9.0,2022-01-14
2022-01-14T07:10:04.513122_5,2,3,3.75,2022-01-14
2022-01-15T07:10:04.513122_0,31,4,9.96,2022-01-15
2022-01-15T07:10:04.513122_0,15,4,11.92,2022-01-15
2022-01-15T07:10:04.513122_0,95,4,11.96,2022-01-15
2022-01-15T07:10:04.513122_1,6,5,9.95,2022-01-15
2022-01-15T07:10:04.513122_1,91,1,6.7,2022-01-15
2022-01-15T07:10:04.513122_1,80,3,14.94,2022-01-15
2022-01-15T07:10:04.513122_1,89,5,13.9,2022-01-15
2022-01-15T07:10:04.513122_1,5,3,5.25,2022-01-15
2022-01-15T07:10:04.513122_1,87,1,9.99,2022-01-15
2022-01-15T07:10:04.513122_1,33,1,5.99,2022-01-15
2022-01-15T07:10:04.513122_10,8,5,9.45,2022-01-15
2022-01-15T07:10:04.513122_10,36,1,2.39,2022-01-15
2022-01-15T07:10:04.513122_11,61,2,2.58,2022-01-15
2022-01-15T07:10:04.513122_11,80,1,4.98,2022-01-15
2022-01-15T07:10:04.513122_11,89,1,2.78,2022-01-15
2022-01-15T07:10:04.513122_11,77,4,2.36,2022-01-15
2022-01-15T07:10:04.513122_11,80,3,14.94,2022-01-15
2022-01-15T07:10:04.513122_12,30,1,3.1,2022-01-15
2022-01-15T07:10:04.513122_12,14,5,4.95,2022-01-15
2022-01-15T07:10:04.513122_12,17,1,4.5,2022-01-15
2022-01-15T07:10:04.513122_12,100,4,7.96,2022-01-15
2022-01-15T07:10:04.513122_12,67,3,7.5,2022-01-15
2022-01-15T07:10:04.513122_12,48,1,2.39,2022-01-15
2022-01-15T07:10:04.513122_12,71,1,6.59,2022-01-15
2022-01-15T07:10:04.513122_13,49,2,7.98,2022-01-15
2022-01-15T07:10:04.513122_13,92,5,12.45,2022-01-15
2022-01-15T07:10:04.513122_13,19,3,10.35,2022-01-15
2022-01-15T07:10:04.513122_13,67,4,10.0,2022-01-15
2022-01-15T07:10:04.513122_13,94,5,9.95,2022-01-15
2022-01-15T07:10:04.513122_13,45,2,1.98,2022-01-15
2022-01-15T07:10:04.513122_13,74,4,3.8,2022-01-15
2022-01-15T07:10:04.513122_13,42,2,0.78,2022-01-15
2022-01-15T07:10:04.513122_2,25,3,7.05,2022-01-15
2022-01-15T07:10:04.513122_2,12,5,9.0,2022-01-15
2022-01-15T07:10:04.513122_2,16,1,3.14,2022-01-15
2022-01-15T07:10:04.513122_2,14,2,1.98,2022-01-15
2022-01-15T07:10:04.513122_2,23,1,3.79,2022-01-15
2022-01-15T07:10:04.513122_2,96,4,11.0,2022-01-15
2022-01-15T07:10:04.513122_2,75,1,8.79,2022-01-15
2022-01-15T07:10:04.513122_2,39,2,5.5,2022-01-15
2022-01-15T07:10:04.513122_2,10,2,3.58,2022-01-15
2022-01-15T07:10:04.513122_2,4,4,11.96,2022-01-15
2022-01-15T07:10:04.513122_3,31,1,2.49,2022-01-15
2022-01-15T07:10:04.513122_3,13,3,8.94,2022-01-15
2022-01-15T07:10:04.513122_3,1,1,1.5,2022-01-15
2022-01-15T07:10:04.513122_3,97,1,5.99,2022-01-15
2022-01-15T07:10:04.513122_3,47,2,5.0,2022-01-15
2022-01-15T07:10:04.513122_3,24,2,5.6,2022-01-15
2022-01-15T07:10:04.513122_3,48,2,4.78,2022-01-15
2022-01-15T07:10:04.513122_3,81,1,3.59,2022-01-15
2022-01-15T07:10:04.513122_3,52,1,0.87,2022-01-15
2022-01-15T07:10:04.513122_4,44,3,4.47,2022-01-15
2022-01-15T07:10:04.513122_4,63,2,7.58,2022-01-15
2022-01-15T07:10:04.513122_5,43,3,11.97,2022-01-15
2022-01-15T07:10:04.513122_5,29,2,5.3,2022-01-15
2022-01-15T07:10:04.513122_5,4,4,11.96,2022-01-15
2022-01-15T07:10:04.513122_5,87,1,9.99,2022-01-15
2022-01-15T07:10:04.513122_5,87,1,9.99,2022-01-15
2022-01-15T07:10:04.513122_5,12,5,9.0,2022-01-15
2022-01-15T07:10:04.513122_5,1,4,6.0,2022-01-15
2022-01-15T07:10:04.513122_5,26,5,14.9,2022-01-15
2022-01-15T07:10:04.513122_5,27,3,6.45,2022-01-15
2022-01-15T07:10:04.513122_6,96,5,13.75,2022-01-15
2022-01-15T07:10:04.513122_6,89,4,11.12,2022-01-15
2022-01-15T07:10:04.513122_6,13,2,5.96,2022-01-15
2022-01-15T07:10:04.513122_6,52,3,2.61,2022-01-15
2022-01-15T07:10:04.513122_6,60,5,9.95,2022-01-15
2022-01-15T07:10:04.513122_6,94,4,7.96,2022-01-15
2022-01-15T07:10:04.513122_6,15,2,5.96,2022-01-15
2022-01-15T07:10:04.513122_6,22,3,8.37,2022-01-15
2022-01-15T07:10:04.513122_6,32,2,6.18,2022-01-15
2022-01-15T07:10:04.513122_6,98,2,9.98,2022-01-15
2022-01-15T07:10:04.513122_7,20,3,4.17,2022-01-15
2022-01-15T07:10:04.513122_7,6,5,9.95,2022-01-15
2022-01-15T07:10:04.513122_7,49,2,7.98,2022-01-15
2022-01-15T07:10:04.513122_7,33,1,5.99,2022-01-15
2022-01-15T07:10:04.513122_7,41,2,4.78,2022-01-15
2022-01-15T07:10:04.513122_7,84,2,5.0,2022-01-15
2022-01-15T07:10:04.513122_7,86,3,3.87,2022-01-15
2022-01-15T07:10:04.513122_7,56,5,7.95,2022-01-15
2022-01-15T07:10:04.513122_7,83,1,0.21,2022-01-15
2022-01-15T07:10:04.513122_8,69,1,3.99,2022-01-15
2022-01-15T07:10:04.513122_8,25,4,9.4,2022-01-15
2022-01-15T07:10:04.513122_8,49,1,3.99,2022-01-15
2022-01-15T07:10:04.513122_8,21,2,5.98,2022-01-15
2022-01-15T07:10:04.513122_8,66,3,11.97,2022-01-15
2022-01-15T07:10:04.513122_8,28,3,8.67,2022-01-15
2022-01-15T07:10:04.513122_9,76,1,0.57,2022-01-15
2022-01-15T07:10:04.513122_9,89,1,2.78,2022-01-15
2022-01-15T07:10:04.513122_9,3,3,7.35,2022-01-15
2022-01-15T07:10:04.513122_9,39,2,5.5,2022-01-15
2022-01-15T07:10:04.513122_9,16,3,9.42,2022-01-15
2022-01-15T07:10:04.513122_9,89,4,11.12,2022-01-15
2022-01-15T07:10:04.513122_9,68,4,10.36,2022-01-15
2022-01-15T07:10:04.514120_14,95,3,8.97,2022-01-15
2022-01-15T07:10:04.514120_14,90,4,3.96,2022-01-15
2022-01-15T07:10:04.514120_14,53,3,2.97,2022-01-15
2022-01-15T07:10:04.514120_14,60,2,3.98,2022-01-15
2022-01-15T07:10:04.514120_14,51,2,4.98,2022-01-15
2022-01-15T07:10:04.514120_14,51,3,7.47,2022-01-15
2022-01-15T07:10:04.514120_14,92,2,4.98,2022-01-15
2022-01-15T07:10:04.514120_15,13,4,11.92,2022-01-15
2022-01-15T07:10:04.514120_15,35,2,4.18,2022-01-15
2022-01-15T07:10:04.514120_15,45,2,1.98,2022-01-15
2022-01-15T07:10:04.514120_15,32,3,9.27,2022-01-15
2022-01-15T07:10:04.514120_15,19,3,10.35,2022-01-15
2022-01-15T07:10:04.514120_15,24,5,14.0,2022-01-15
2022-01-15T07:10:04.514120_15,28,3,8.67,2022-01-15
2022-01-15T07:10:04.514120_15,68,2,5.18,2022-01-15
2022-01-15T07:10:04.514120_16,39,4,11.0,2022-01-15
2022-01-15T07:10:04.514120_16,16,3,9.42,2022-01-15
2022-01-15T07:10:04.514120_16,47,5,12.5,2022-01-15
2022-01-15T07:10:04.514120_16,34,5,9.95,2022-01-15
2022-01-15T07:10:04.514120_16,26,4,11.92,2022-01-15
2022-01-15T07:10:04.514120_16,42,1,0.39,2022-01-15
2022-01-15T07:10:04.514120_16,53,2,1.98,2022-01-15
2022-01-15T07:10:04.514120_16,63,1,3.79,2022-01-15
2022-01-15T07:10:04.514120_16,98,2,9.98,2022-01-15
2022-01-15T07:10:04.514120_16,75,1,8.79,2022-01-15
2022-01-15T07:10:04.514120_17,41,1,2.39,2022-01-15
2022-01-15T07:10:04.514120_17,50,4,10.4,2022-01-15
2022-01-15T07:10:04.514120_17,73,3,11.97,2022-01-15
2022-01-15T07:10:04.514120_17,21,3,8.97,2022-01-15
2022-01-15T07:10:04.514120_17,92,4,9.96,2022-01-15
2022-01-15T07:10:04.514120_17,58,4,9.0,2022-01-15
2022-01-15T07:10:04.514120_18,81,2,7.18,2022-01-15
2022-01-15T07:10:04.514120_18,15,2,5.96,2022-01-15
2022-01-15T07:10:04.514120_18,78,3,11.4,2022-01-15
2022-01-15T07:10:04.514120_18,79,1,3.57,2022-01-15
2022-01-15T07:10:04.514120_18,57,1,1.99,2022-01-15
2022-01-15T07:10:04.514120_18,50,5,13.0,2022-01-15
2022-01-15T07:10:04.514120_18,18,1,3.88,2022-01-15
2022-01-15T07:10:04.514120_18,84,1,2.5,2022-01-15
2022-01-15T07:10:04.514120_18,72,1,3.84,2022-01-15
2022-01-15T07:10:04.514120_19,93,1,5.99,2022-01-15
2022-01-15T07:10:04.514120_19,22,1,2.79,2022-01-15
2022-01-15T07:10:04.514120_19,83,5,1.05,2022-01-15
2022-01-15T07:10:04.514120_19,69,2,7.98,2022-01-15
2022-01-15T07:10:04.514120_20,77,3,1.77,2022-01-15
2022-01-15T07:10:04.514120_20,14,4,3.96,2022-01-15
2022-01-15T07:10:04.514120_20,16,3,9.42,2022-01-15
2022-01-15T07:10:04.514120_20,40,2,7.18,2022-01-15
2022-01-15T07:10:04.514120_20,56,4,6.36,2022-01-15
2022-01-15T07:10:04.514120_20,48,3,7.17,2022-01-15
2022-01-15T07:10:04.514120_20,35,2,4.18,2022-01-15
2022-01-15T07:10:04.514120_20,100,1,1.99,2022-01-15
2022-01-15T07:10:04.514120_20,81,3,10.77,2022-01-15
2022-01-15T07:10:04.514120_20,70,2,7.0,2022-01-15
2022-01-15T07:10:04.514120_21,11,3,14.97,2022-01-15
2022-01-15T07:10:04.514120_21,76,3,1.71,2022-01-15
2022-01-15T07:10:04.514120_21,76,3,1.71,2022-01-15
2022-01-15T07:10:04.514120_21,98,1,4.99,2022-01-15
2022-01-15T07:10:04.514120_21,21,4,11.96,2022-01-15
2022-01-15T07:10:04.514120_21,44,5,7.45,2022-01-15
2022-01-15T07:10:04.514120_21,96,4,11.0,2022-01-15
2022-01-15T07:10:04.514120_22,92,3,7.47,2022-01-15
2022-01-15T07:10:04.514120_22,53,3,2.97,2022-01-15
2022-01-15T07:10:04.514120_22,17,3,13.5,2022-01-15
2022-01-15T07:10:04.514120_22,11,3,14.97,2022-01-15
2022-01-15T07:10:04.514120_22,2,3,3.75,2022-01-15
2022-01-15T07:10:04.514120_22,50,5,13.0,2022-01-15
2022-01-15T07:10:04.514120_22,88,3,11.97,2022-01-15
2022-01-15T07:10:04.514120_23,85,3,14.97,2022-01-15
